,t[s],q_fl1,qd_fl1,Tau_fl1,q_fl2,qd_fl2,Tau_fl2,q_fl3,qd_fl3,Tau_fl3,q_fr1,qd_fr1,Tau_fr1,q_fr2,qd_fr2,Tau_fr2,q_fr3,qd_fr3,Tau_fr3,q_bl1,qd_bl1,Tau_bl1,q_bl2,qd_bl2,Tau_bl2,q_bl3,qd_bl3,Tau_bl3,q_br1,qd_br1,Tau_br1,q_br2,qd_br2,Tau_br2,q_br3,qd_br3,Tau_br3
207,0.5175,-0.008712354322735,0.093220206857974,13.3276624851873,-0.567726936231651,-0.825078356756205,6.43283023402845,1.17104923579324,-0.58197993143949,9.26702061272473,-0.014825074120686,-0.815794461313603,-0.814419586051958,-1.00535621842682,0.008888464697573,-4.4619819163537,0.959375702369811,0.428178031849695,3.2666132688962,-0.121945366916665,-0.414965719714274,-15.3890373174005,0.736850435959356,-0.675190799655711,-2.91788104004393,-1.11618925405614,-0.623279897207316,-7.34064115940049,0.093741850175375,-0.184295405337153,2.65777077629388,0.322207507325326,0.957575901229656,-11.3528582217304,-1.29789962566704,0.869821014325562,-11.3361967808135
208,0.52,-0.008332424733404,0.046370622030565,11.6541707073685,-0.570878493839285,-0.556742925775983,5.10119516874377,1.17201398805849,-1.12270640349522,7.85251559095555,-0.015079776450685,-1.23832640405368,-0.662621699477529,-1.00565308101522,0.104038538427854,-4.37780964281733,0.957864038443115,1.11468750067145,2.55340029391941,-0.120615888996391,-1.02700208165207,-13.4562168858705,0.738025075084378,-1.38124397354784,-2.02900231323888,-1.11387210386537,-1.65199278332096,-6.13615632840145,0.094550321566066,-0.509247861789257,2.32279861768589,0.323495452742915,1.23958344950616,-9.44794570580124,-1.29690654403079,1.16205917347857,-9.74115551813289
209,0.5225,-0.008138540544248,0.029832683664918,9.81337557645892,-0.573016569373004,-0.543673334387846,3.63643306066845,1.17169323865433,-1.13991333521413,6.29659879994885,-0.015858897186665,-1.24590019320816,-0.523509571381684,-1.00564723348972,0.139483748967134,-4.28522244678981,0.95815721226833,1.13927926982929,1.76888555112811,-0.120932444358034,-1.04443268730005,-11.3301673369924,0.737640028149115,-1.40489525155064,-1.05126005363571,-1.11433093180326,-1.68684469356866,-4.81125599632607,0.094417300914075,-0.521860218695031,1.95433841565277,0.325272539009655,1.24833207146871,-7.35259409989037,-1.29540657969604,1.17080076097306,-7.98665380568989
210,0.525,-0.007965222422024,0.016114514677104,7.90119768156384,-0.574865500061155,-0.544332387202314,2.11487008100244,1.17021706718619,-1.10119263620362,4.68034632073412,-0.017848702365194,-1.18937061699351,-0.398413201480103,-1.0055651928958,0.166965877394621,-4.18904488383273,0.959636262644605,1.09697986357939,0.953948720735958,-0.122458077022379,-0.989670474886383,-9.12167336471231,0.735857392675317,-1.35635860145254,-0.035602686705319,-1.11663186817143,-1.61540126435938,-3.43497838379143,0.0937271263698,-0.506481985574074,1.57158998175826,0.327656088400063,1.22544021485786,-5.17598848225395,-1.29322663953697,1.14556097745892,-6.16411563468155
211,0.5275,-0.00780429280051,0.003604455561621,6.01355761178876,-0.576498779278061,-0.545523341018748,0.61283240094573,1.16779880263769,-1.03790144664591,3.08483423434089,-0.020840167235705,-1.09743410606675,-0.288662589488469,-1.0054233755376,0.19011732682629,-4.09410150950769,0.962058961311572,1.02820587468719,0.149469482956597,-0.124938580963531,-0.900633390866802,-6.94151966297664,0.732932914013821,-1.27744356857969,0.967021362081343,-1.12038866523971,-1.49923247327922,-2.07636171141466,0.092598189868183,-0.480962883644235,1.1937531275661,0.330542439731895,1.18798363642892,-3.02731393114818,-1.29048615156718,1.10390077454015,-4.36496499630504
212,0.53,-0.007656613872268,-0.007677132219453,4.24637595623909,-0.57795340091697,-0.547254969350103,-0.793353808301715,1.16464583751002,-0.955608261261345,1.59113862179869,-0.0245897798096,-0.978643170973522,-0.195587735122464,-1.00522655086288,0.209636019073851,-4.00521687937628,0.96521725435406,0.939374541967341,-0.60367248199632,-0.128142502598129,-0.785629405168872,-4.9004909257317,0.729113247663797,-1.17551364340532,1.90566366725335,-1.12526658248637,-1.34916792491106,-0.804444199812863,0.091129011777088,-0.447166099999131,0.840027664640037,0.333822549125747,1.13921935921565,-1.01575552482924,-1.28731243795433,1.04908165979623,-2.68062588175749
213,0.5325,-0.007523047829863,-0.01770988720404,2.69557330402025,-0.579266358871129,-0.549536045709331,-2.02736237553992,1.16096556430437,-0.859881574770264,0.280335564137049,-0.028854028098282,-0.841550322259445,-0.12051863809777,-1.00497948831942,0.226219875949015,-3.92721554900008,0.968903087856903,0.836903104234509,-1.26459749390914,-0.131838388342814,-0.652966487720152,-3.10937184692382,0.724645049124412,-1.05793231640263,2.72937580333976,-1.13093087938971,-1.1760372238378,0.311735930396848,0.089418112464378,-0.406954821732376,0.529613404543812,0.337387372702212,1.0824044062518,0.74950165844669,-1.28383282086604,0.984365140806625,-1.20252228223602
214,0.535,-0.007404456865855,-0.02647344793006,1.45707024423767,-0.580474647033786,-0.552375343609386,-3.01286712956891,1.15696537552194,-0.756289881893002,-0.766498857614518,-0.033389400113153,-0.694708070470149,-0.06478529813007,-1.00468695735501,0.240566819263492,-3.86492207394069,0.97290840790493,0.727208800303356,-1.79242587256822,-0.135794784614224,-0.510952608448204,-1.67894712049932,0.719774973894834,-0.932063078044815,3.38720934486965,-1.13704681542803,-0.990669974642325,1.20314045859737,0.087564012297917,-0.362192235937586,0.281710158841167,0.341127866581886,1.02079580057111,2.15927254042343,-1.28017462246997,0.913012725150819,-0.02207818893778
215,0.5375,-0.00730170317281,-0.033947452935436,0.626787365996794,-0.581615259298188,-0.55578163656322,-3.6735418991887,1.15285266366392,-0.650401677349895,-1.46828856242648,-0.037952383865616,-0.546668926151259,-0.029717714935046,-1.00435372741741,0.253374770828992,-3.82316100975969,0.977025160582974,0.616708868988544,-2.1462779377599,-0.139780237829,-0.367895737280588,-0.720001440404552,0.714749677474232,-0.805269418805082,3.82821586637208,-1.14327965007961,-0.803895781907525,1.80073116417158,0.085665231645567,-0.314741529708378,0.115517739095846,0.344934986885362,0.957650565207335,3.10437204284478,-1.27646516493376,0.838285920408285,0.7692824069401
216,0.539999999999999,-0.007215648943288,-0.04011154075809,0.300645258402991,-0.582725189557584,-0.559763698083786,-3.93306051319935,1.1488348212315,-0.547785455861282,-1.74395746926934,-0.042299467367072,-0.405985399848406,-0.016645888228379,-1.0039845679544,0.265341652457227,-3.80675691201868,0.981045291975866,0.511820549104737,-2.28527400927055,-0.143563294403781,-0.232103844144866,-0.343319500585792,0.709815815361774,-0.684914829156638,4.00144694237614,-1.14929464282276,-0.626544250216292,2.03546982650238,0.083820290875194,-0.266465890138367,0.050235956871589,0.348699689733236,0.896225723194225,3.4756150874546,-1.27283177042505,0.7634462341585,1.0801355142005
217,0.542499999999999,-0.007147156369853,-0.044945349935942,0.940733796253383,-0.58384143170522,-0.564330301684039,-3.13213707599224,1.14511924072588,-0.454009712147498,-0.764740461119125,-0.046187138628925,-0.281210002107212,-0.814576632217189,-1.00358424841376,0.277165385959906,-4.00827478831637,0.984760748168437,0.418961079466594,-1.78722260514142,-0.146912500755208,-0.111884898968597,-1.26867707775753,0.705220043056628,-0.578362799572681,3.38501161270437,-1.15475705313576,-0.469444984151512,1.08593091883818,0.08212771035466,-0.219228504321168,0.891551588141712,0.352312931246101,0.839778297565529,2.23691418026919,-1.26940176111148,0.691755173980938,-0.041522665174884
218,0.544999999999999,-0.007097087645067,-0.048428519006915,2.42394969279847,-0.585000979634345,-0.56949022087693,-1.3862098165794,1.14191331464825,-0.374642940928879,1.41855267947371,-0.049371885662577,-0.180895243473306,-2.5836244327247,-1.00315753824325,0.28954389314874,-4.50012164053091,0.987963475245518,0.344547698888779,-0.697646582034737,-0.149596403299918,-0.015546871679341,-3.39547001058045,0.701209016057962,-0.492976820526419,2.04150895643754,-1.1593321404969,-0.343427588296076,-1.02926589086695,0.080686010451828,-0.174892559350398,2.75780782032593,0.355665667544552,0.791565311354997,-0.500833170738748,-1.2663024591607,0.626474247455075,-2.5587719570277
219,0.547499999999999,-0.007066304961494,-0.050540686508929,3.72657285404349,-0.586240827238207,-0.575252229175414,-0.148958194743009,1.13942443549979,-0.315253636925764,3.10819487176585,-0.05161019647943,-0.113593634492317,-3.93024603518578,-1.00270920689067,0.303175095835439,-5.0025069116269,0.990445419291942,0.294997646185956,0.086365130578643,-0.151383548454554,0.048602267795339,-5.21835798630867,0.698029389864944,-0.436120382491054,1.08943559172781,-1.16268516438449,-0.259321667232875,-2.66167831934631,0.079593711534562,-0.135321242319671,4.17985649897873,0.358648854749185,0.754843787596378,-2.55059779727945,-1.26366118674034,0.570864962160387,-4.55339892853816
220,0.549999999999999,-0.007055670511696,-0.051261490979908,4.25808158647644,-0.587597968410053,-0.581625100092443,-0.100086055970207,1.13785999578171,-0.281410294858489,3.44919479660754,-0.052658559090887,-0.08785768570987,-4.17795743700574,-1.00224402380378,0.318756915831714,-5.34345770280904,0.991998526392539,0.276728160172784,0.14479610623135,-0.152042482635753,0.072254549527884,-5.89177667045797,0.695927819976742,-0.415156975939791,1.06198649878325,-1.1644813842768,-0.227956825544797,-2.98305062157874,0.078949333970726,-0.102377740322605,4.4441379299986,0.361153448980592,0.732870749323422,-2.84732243346148,-1.26160526601806,0.52818882567635,-5.03581368519397
221,0.552499999999999,-0.007135770136227,-0.046406466111975,4.60182336326259,-0.589032484808389,-0.598195312455337,-0.135396027276212,1.13700004145386,-0.263271914327404,3.61793392238254,-0.052940502704241,-0.086527054428172,-4.31520765372946,-1.00160037162489,0.339045868033408,-5.64502758054384,0.992834829641812,0.276966684984538,0.156606816114054,-0.151937905929165,0.069960801686897,-6.31053786754723,0.69470021934622,-0.422614452668788,1.12086603388433,-1.16519515883361,-0.227588611007479,-3.13986258717478,0.078603274406274,-0.074431552487658,4.59125387591087,0.3631788650765,0.721342608956817,-2.97143072607217,-1.26007681759804,0.493601479560076,-5.29319854647732
222,0.554999999999999,-0.007303207793774,-0.036047892103379,4.92295547757823,-0.590494483903334,-0.625719307829256,-0.178317650996274,1.13634818327702,-0.249402044685629,3.74979859117159,-0.053133460892889,-0.085592615374831,-4.38476080808213,-1.00073089772527,0.359061343288686,-5.92501267947723,0.993464999175901,0.277418858126552,0.166383843584196,-0.151709953188876,0.064608144142356,-6.68892050747945,0.693752007057594,-0.436572262118265,1.1852206201741,-1.16570246549316,-0.227374734306995,-3.26295639870303,0.07834070021644,-0.048765403008145,4.66587715094552,0.364954660828118,0.71267997945216,-3.06564964156449,-1.25880391640701,0.463711946463368,-5.49947493442236
223,0.557499999999999,-0.007440963708991,-0.026961459156594,5.33082328064756,-0.592011961626907,-0.650031756702873,-0.214694243677456,1.13572615257807,-0.244175177117878,3.9019953749717,-0.053326253020007,-0.085270055951216,-4.38609370856815,-0.99982704310745,0.367554014159725,-6.19187337172009,0.994100986460223,0.277631362535056,0.181090325119523,-0.151497853937432,0.058718752292719,-7.16029692148186,0.692772753976588,-0.44361735292076,1.22665440777102,-1.16621400865073,-0.226858209250867,-3.40711738333263,0.078180768496701,-0.025868837036922,4.66841444268732,0.366712615366364,0.705768853689367,-3.17632700568579,-1.25760364419193,0.444624303876419,-5.73721446622646
224,0.559999999999999,-0.007524908664163,-0.021079647957204,5.78594429120409,-0.593604073823592,-0.666560745008135,-0.251207432917131,1.13509591039619,-0.248078106976207,4.05015144564866,-0.053537677987331,-0.09094594891007,-4.35947944494184,-0.998898930350521,0.346940371546211,-6.44405334968027,0.994810455947402,0.270212792670457,0.19806665474354,-0.151335808004255,0.050961371744184,-7.67029647879928,0.691652805637934,-0.431598411598703,1.26017155400819,-1.16683200350697,-0.194916833514641,-3.54851232672865,0.0780813743535,-0.005197739154403,4.64544701706255,0.368514652418274,0.700355583064514,-3.28406164847687,-1.25643375830764,0.433078786228885,-5.97042139724254
225,0.562499999999999,-0.007594215890013,-0.015895056507505,6.25610444589272,-0.595255905781126,-0.681308810267154,-0.289314164020918,1.13449261243011,-0.254721349774688,4.18815923891759,-0.053748022591625,-0.100606982131916,-4.31802542810503,-0.997933416849867,0.311247062633425,-6.6818201624693,0.995519197853969,0.257585519668652,0.215442035365456,-0.151184655794075,0.042672902645931,-8.18806702238924,0.690511565921106,-0.411140768678803,1.28983555613604,-1.16744129219299,-0.141155298254654,-3.68143498055505,0.078010060780773,0.013421674858416,4.60906818834942,0.370294843150228,0.695834024561734,-3.38330473809245,-1.25532595339508,0.424694394746229,-6.19048719137245
226,0.564999999999999,-0.007643798181643,-0.010711146519326,6.72729949548614,-0.59694450665216,-0.697448387839375,-0.329113076597547,1.13387470390963,-0.25774195312741,4.31634562339373,-0.053975073362584,-0.104999820607393,-4.26008511389945,-0.997047850260646,0.29313558938415,-6.90751763726579,0.996202696012233,0.251837165842792,0.232106542386313,-0.151054569324034,0.039325761919103,-8.7032226325178,0.689413129342065,-0.401836320544976,1.31697715349789,-1.16791551977219,-0.116994893203453,-3.80574980566665,0.077986393662409,0.029187268249732,4.55537263375656,0.372063046220665,0.690756912029408,-3.47417287480033,-1.25423554065743,0.421938763812613,-6.39816405486197
227,0.567499999999999,-0.007683452195496,-0.005005449838824,7.23640605808813,-0.598664588243541,-0.715004925194109,-0.370613639060275,1.1332262044428,-0.256000902445653,4.44063958970005,-0.054234858476601,-0.102591122867583,-4.13888191882623,-0.996276573461689,0.290756909498889,-7.12777365585471,0.996847361246601,0.254122319632675,0.248843134892579,-0.150950431983782,0.040610810322535,-9.25066945632207,0.688386315441409,-0.406522048752698,1.34232734364332,-1.1682185145102,-0.150881307357424,-3.92449834258063,0.07802595289554,0.041274657085424,4.43455893612253,0.37382283972436,0.682979968487932,-3.56355198932285,-1.25317312248199,0.431308855474861,-6.60157715174231
228,0.569999999999999,-0.007713718235073,0.000517198481227,7.71190013514438,-0.600426721130412,-0.734258097503298,-0.414194907867018,1.13256812143194,-0.252318797240825,4.55183975869382,-0.054509937123488,-0.097976013854748,-4.01872381918225,-0.99555549423029,0.289313523640744,-7.33036715413292,0.997474220178315,0.257694396788344,0.264788641864983,-0.150857531961556,0.043300355155607,-9.76051339307173,0.687387685090724,-0.414749445594784,1.36489027819851,-1.16847264234982,-0.203851434104633,-4.03412765390614,0.078109673028578,0.05200326321567,4.31384257197871,0.375569664874944,0.675250756110641,-3.64035783991332,-1.25212346778614,0.449881157770044,-6.7865790455416
229,0.572499999999999,-0.007723338312769,0.004784029972459,8.07044611734604,-0.602236963785924,-0.757395646543292,-0.460001368812658,1.13192038414308,-0.247910557689881,4.63766701708057,-0.05477161898917,-0.093594810080833,-3.97905723197965,-0.994831710711735,0.28892350566669,-7.49876612048155,0.998110904339397,0.259109115257907,0.278660244836181,-0.150757060758418,0.046398937677362,-10.1498231263222,0.686367255736488,-0.420764619157268,1.38327648340108,-1.16880899995361,-0.225565484482228,-4.12891246287856,0.07820843952447,0.06495966910652,4.27626116540769,0.377299351942656,0.672454681171826,-3.69062326827783,-1.25103060104691,0.469161390444467,-6.93438317458467
230,0.574999999999999,-0.007717088975475,0.007230757591822,8.3903714500492,-0.604087814343574,-0.786366545645542,-0.505140175274302,1.13128142444361,-0.239896530006465,4.6932814469321,-0.055017523703907,-0.089485450944904,-3.97396912294404,-0.994101043343971,0.289491845561759,-7.6179872255906,0.998765428381166,0.256992301242579,0.290316400975197,-0.150647607284556,0.050029603914352,-10.4726171134185,0.68531504886123,-0.424817795534203,1.39523209885053,-1.16932925769543,-0.224249615765584,-4.19867409925941,0.078336551803645,0.084340823046434,4.27379829631195,0.379005343912374,0.672647288101127,-3.71762355445817,-1.24988840911055,0.49447007941397,-7.0350380028076
231,0.577499999999999,-0.007704206293933,0.009458623292401,8.6403205973842,-0.605995387086107,-0.821541000953261,-0.55489079613058,1.13065200844719,-0.231238346809577,4.74444515976725,-0.055254340907375,-0.085435002480486,-3.97092312115731,-0.993372990371546,0.290870816666552,-7.73212938265234,0.999424231350325,0.253931415217081,0.301103342509405,-0.150531312544567,0.054813825205102,-10.7355907029995,0.684248286960916,-0.427924737722347,1.4068735971747,-1.16994997650048,-0.221711615350405,-4.26711649301881,0.078504424551683,0.104756088362164,4.27234664221572,0.380698378051946,0.673128834914982,-3.74048083651245,-1.24870458688305,0.51909272021557,-7.12898209236005
232,0.579999999999999,-0.007688337131715,0.013767270294393,8.72577042187284,-0.607987958108156,-0.863271969876966,-0.617734844586564,1.13004380426663,-0.228605531706474,4.8238642609163,-0.055480396925366,-0.082134534010783,-3.97864074347844,-0.992641874259919,0.293359546912292,-7.90155812920701,1.00007497090517,0.252928682621177,0.312461475636116,-0.150404230037733,0.061343024726403,-10.9025019173337,0.683175372164571,-0.428764885866292,1.42733018377846,-1.17054325997514,-0.218879339184099,-4.36866687249291,0.078704297231094,0.117769671194125,4.28090080516473,0.382393511800937,0.674700694842609,-3.77892811081775,-1.2474684992949,0.527057404326071,-7.2685943736059
233,0.582499999999999,-0.007666923326898,0.027623781127376,8.65582311673318,-0.610058155611281,-0.919729584497975,-0.733743565885314,1.12947722780448,-0.237796706830928,5.04801374895501,-0.055695332591394,-0.079008822683821,-4.59136118389921,-0.991928051157022,0.307743885409841,-8.3376693330601,1.00070851172919,0.256606975789978,0.325956659356603,-0.150267864931265,0.075471533116052,-10.9924025976335,0.682092205048854,-0.426902518678599,1.51808776001833,-1.17110383273251,-0.214417551224637,-4.6334326351983,0.07897044303466,0.126358628727605,4.91992471683768,0.38405749492122,0.69878306070809,-3.90668777239008,-1.24614983052127,0.524151011696509,-7.6239520673798
234,0.584999999999998,-0.007633873945677,0.052757139057589,8.54208979988412,-0.612229963096625,-0.983555251374563,-0.867841101594565,1.12891412679736,-0.258417111587738,5.33440901334718,-0.055901802480195,-0.076558092444094,-5.58763584882212,-0.991197929056708,0.338423141634486,-8.88292382496797,1.00134212958672,0.265214588893433,0.339587469043252,-0.150115840879331,0.090444098079981,-11.0575864082297,0.681004329278454,-0.424397676182669,1.64553547995664,-1.17165823003625,-0.210005709368532,-4.96614611836089,0.079285353875896,0.132390581931803,5.9589684494778,0.385744323431335,0.747282452824134,-4.07560084800812,-1.24479190316732,0.517838784225552,-8.06610743610788
235,0.587499999999998,-0.007580360279082,0.093374443665294,8.47871039650087,-0.614549351099802,-1.04091644077755,-0.941146548882307,1.12830331191953,-0.301296150726492,5.48451758212616,-0.056101094305675,-0.079204552144489,-6.14282315556755,-0.990402372046193,0.406230985654726,-9.16685793162089,1.0019929553399,0.294587278618136,0.349996312231233,-0.149935419198754,0.094161060908806,-11.1332646709477,0.679933974278915,-0.453564008481805,1.71411155149547,-1.17219675060763,-0.224117060377379,-5.13966882775208,0.079613184862745,0.12638610851699,6.53798938800565,0.387540803115665,0.816837091574847,-4.16501117222789,-1.24345973213224,0.506670608951999,-8.29601640880579
236,0.589999999999998,-0.007438674278374,0.224818836164766,8.51297611843005,-0.617059821651912,-1.09095233521797,-0.9503397197714,1.12768756400588,-0.538331483144269,5.48221623285898,-0.056275002012299,-0.132008015834008,-6.10153924372549,-0.989602237785884,0.81096548352138,-9.16360893729665,1.00259944648846,0.567720573230665,0.356762470212677,-0.149692131367243,0.080743361692363,-11.2429927667307,0.678994936410801,-0.931675380972947,1.71236471350498,-1.17266030321186,-0.470108896541976,-5.1373690298736,0.080044843531189,0.005976402656862,6.49546602143195,0.389408516628319,0.995121274789269,-4.16330054522337,-1.24212244022837,0.460206139779516,-8.29357983715839
237,0.592499999999998,-0.00721031132428,0.370403429178002,8.61503325801475,-0.619712200867959,-1.13931496499235,-0.957401494921387,1.12698401543282,-0.819257548682684,5.47389229510979,-0.056458333746983,-0.198340860039109,-5.97500780597832,-0.988669129909578,1.31216750650211,-9.1512854079747,1.00327597796804,0.903279397600654,0.362327657246269,-0.149431751003473,0.063887760004023,-11.3813531366592,0.677967608077023,-1.53228914696795,1.70640675516866,-1.1731631971647,-0.779129119911758,-5.12896177307053,0.080420990497059,-0.145284853736579,6.36508232485978,0.391425830277387,1.20056843167116,-4.15726396608456,-1.24082245739024,0.406798005237713,-8.2842022686233
238,0.594999999999998,-0.006912527665778,0.410093850693161,8.77220323005602,-0.622433289629972,-1.19002568404646,-0.9628100311756,1.12605069238027,-0.898715194887335,5.46024448264117,-0.056706622291108,-0.216978706820694,-5.78014694064358,-0.987388543465986,1.50513833435012,-9.13102951221911,1.00420751577193,0.998118544072107,0.366928538537324,-0.149220592866544,0.059369262260141,-11.5416104333078,0.676514825280567,-1.70345274429304,1.69667359751586,-1.17388321448091,-0.866862719143403,-5.1153483949068,0.080504231628184,-0.187597411095267,6.16428890630745,0.393721743655406,1.2999969319226,-4.14733486624179,-1.23963862821652,0.392373286153569,-8.26877568406557
239,0.597499999999998,-0.006370711955172,0.403305821372213,8.97188043989624,-0.625148081169406,-1.24563705032878,-0.966892244732303,1.1247340925814,-0.899392599583159,5.44160916304661,-0.05709002728516,-0.212994364696546,-5.5325851870099,-0.985465980803881,1.56732379520102,-9.10329716521986,1.00561275244674,0.994080092280867,0.37079608476966,-0.149048561504476,0.06355904561062,-11.7170419254388,0.674251183461203,-1.70331382235579,1.68343557031545,-1.17504459091949,-0.861927997014519,-5.09701139447826,0.080319862984543,-0.175797395282586,5.90919011707891,0.396268576635357,1.35394512997703,-4.13373079901636,-1.23855565250708,0.399082900893216,-8.24763624798455
240,0.599999999999998,-0.00556755680255,0.389450526949209,9.20145929287778,-0.627857675169551,-1.30523391846759,-0.969975051789763,1.12305224267539,-0.899975735507864,5.4183227039196,-0.057598697806681,-0.204737271684455,-5.24795108436595,-0.982909704230907,1.62096071533586,-9.06854428216694,1.00747326729901,0.985922618107293,0.374161266627091,-0.148897622067587,0.072022202097602,-11.9009248818145,0.671202649718159,-1.70301575015341,1.66696300333631,-1.17663435227994,-0.851960100800565,-5.07443327088076,0.079947447384044,-0.15163286729338,5.61589030847817,0.399019444180426,1.40310779939374,-4.1166693177296,-1.23754263999346,0.412688130997452,-8.2211201248796
241,0.602499999999998,-0.004554699304046,0.369878479577155,9.44833419434303,-0.630579331630647,-1.36745787044584,-0.972385368546245,1.12106099978208,-0.900471121385133,5.39072147285363,-0.05820338926648,-0.192855661535361,-4.94187317200036,-0.979806017694528,1.6668286847734,-9.02722677825032,1.00971498359246,0.974548867443529,0.377255054793433,-0.148762525336361,0.083822157532726,-12.0865365711971,0.667489809055584,-1.70256932615396,1.64752622634729,-1.17858144372393,-0.838062126529674,-5.04809652321014,0.079428198154046,-0.117359733024799,5.30049383180918,0.401953070297718,1.44745654720404,-4.09636797570281,-1.23658324635444,0.43174962327254,-8.18956347925007
242,0.604999999999998,-0.003383776555792,0.345940191409055,9.69989954963438,-0.633330310552933,-1.43095048824644,-0.974450111200012,1.11881622102132,-0.900885275938648,5.35914183744218,-0.058874857075368,-0.177997768000198,-4.62997998920179,-0.976241225142209,1.70570729353242,-8.97980056865998,1.01226382459083,0.960861586181719,0.380308419952501,-0.148638022091281,0.098022337727632,-12.2671542623489,0.663233246477621,-1.70198534882547,1.62539556911729,-1.18081481041312,-0.821337170229978,-5.01848365056225,0.078803328621903,-0.075233898373993,4.97910503837592,0.40504817899434,1.48696298043924,-4.07304432625733,-1.23566112726883,0.454828024524744,-8.15330247559531
243,0.607499999999998,-0.002106425653921,0.318986174597912,9.94354976409419,-0.636127871936645,-1.49435335385233,-0.976496195949331,1.11637376351295,-0.901224717892093,5.32392016527875,-0.059583856644158,-0.160811824829903,-4.32790007525888,-0.972301630521412,1.73837613163167,-8.92672156858591,1.01504571355782,0.945763520214004,0.383552332788111,-0.14851886311283,0.113686168493959,-12.4360552240322,0.658553546988418,-1.70127461663601,1.60084136141515,-1.18326339750918,-0.802888327929608,-4.98607715203292,0.078114052114973,-0.027511269238111,4.66782827948236,0.408283494277398,1.52159870613067,-4.04691592271445,-1.23475993841543,0.480483981560328,-8.11267327841469
244,0.609999999999998,-0.000774283694565,0.290366941296732,10.1666792430649,-0.638989275782024,-1.55630804924645,-0.978850538992466,1.11378948437682,-0.901495965969149,5.28539282395682,-0.060301143383658,-0.141946065775413,-4.05126196946029,-0.968073537779603,1.76561478908991,-8.86844569321809,1.01798657375716,0.930157415432529,0.387217763984078,-0.148399799181494,0.129877075643346,-12.5865167250094,0.653571295592121,-1.70044792805361,1.57413393300977,-1.18585615017378,-0.783818695656697,-4.95135952671802,0.077401581960614,0.023552248485697,4.38276790643249,0.411637740154,1.55133533130965,-4.01820031839549,-1.23386333547303,0.507278141185553,-8.06801205220756
245,0.612499999999998,0.000561012226143,0.26143300365852,10.3566823918888,-0.641931782089308,-1.61545615641172,-0.981840056527683,1.11111924073276,-0.901705538893501,5.2438961810699,-0.060997472704682,-0.122048724587665,-3.81569421109464,-0.963643250864245,1.7882028559259,-8.8054288577465,1.02101232845256,0.914946017729438,0.391535684224217,-0.148275581077755,0.145658484987432,-12.7118160340426,0.648407077292874,-1.69951608154632,1.54554361367001,-1.18852201356857,-0.765231369439375,-4.91481327371338,0.07670713148618,0.075700748900283,4.14002827053026,0.415089640631251,1.57614446300749,-3.98711506662178,-1.23295497412044,0.533771150206685,-8.01965496147327
246,0.614999999999998,0.001847825012069,0.233534873836279,10.5009536159083,-0.644972650858735,-1.67043925733106,-0.985791664753246,1.10841888970063,-0.901859955388831,5.19976660421145,-0.061643600018038,-0.101768035017594,-3.63682533945061,-0.959097073722802,1.80691992215842,-8.73812697736113,1.02404890090776,0.901032072996872,0.396737064192343,-0.148140959582099,0.160093822337857,-12.8052304198942,0.643181477094825,-1.69848987558219,1.51534073316474,-1.19118993285523,-0.748229445305776,-4.87692089211485,0.076071914019031,0.126678326108496,3.95571372307967,0.418617919716258,1.59599770825552,-3.95387772071462,-1.23201851003645,0.558523655429986,-7.96793817071119
247,0.617499999999998,0.003034517567082,0.208023063983014,10.5868873204658,-0.648129142090543,-1.71989893398743,-0.991032279867421,1.10574428840027,-0.901965734178821,5.15334046097499,-0.062210280734539,-0.081752230816137,-3.53028389381683,-0.954521310302738,1.82254557780622,-8.66699596725194,1.02702221438646,0.889318327126976,0.403052874572273,-0.147990685475007,0.17224651350626,-12.8600371513264,0.638015080002118,-1.69738010862927,1.48379562126283,-1.19378885319542,-0.73391601928403,-4.83816488101828,0.075537142886521,0.174229074213187,3.84592861538468,0.422201301416127,1.61086667408506,-3.91870583399534,-1.23103759889986,0.58009630366172,-7.91319784442066
248,0.619999999999998,0.004069452795048,0.186248086251731,10.6004214089487,-0.651418515784972,-1.76247676836373,-0.997962117496937,1.10315129395152,-0.902029393987156,5.1028801753036,-0.062668270264995,-0.062649545734232,-3.50726352693174,-0.950002264551518,1.83585941288807,-8.58887384756641,1.02985819215239,0.880707526011893,0.410930514393741,-0.147819509536965,0.18117998430428,-12.8655214546841,0.633028471018901,-1.69619757915561,1.45023695963592,-1.19624771975081,-0.72339418740227,-4.79789744384005,0.075144031416008,0.216097087317206,3.82207733601602,0.425818509737966,1.62072296752742,-3.88004636054609,-1.22999589638947,0.597049741708149,-7.8526566576572
249,0.622499999999998,0.004900993599836,0.169560452795432,10.5136739596554,-0.654858031942259,-1.79681434244291,-1.00789212261158,1.10069576347422,-0.902057453537517,5.01842393781874,-0.062988324020217,-0.045108213522814,-3.50996167529654,-0.945626240416604,1.84764101742272,-8.45133816929709,1.03248275746928,0.876102415543767,0.42371275250472,-0.147622182548456,0.185957660543557,-12.7596561255075,0.628342235149318,-1.69495308562926,1.40105180621498,-1.19849547768307,-0.717767045688628,-4.74014514230406,0.074933792934849,0.250026459523403,3.822597293596,0.42944826868888,1.62553819561393,-3.81218494288836,-1.22887705818408,0.607944616375537,-7.74124914177756
